device_type,device_type_encoded,age_months,cpu_usage_percent,cpu_temperature_celsius,memory_usage_percent,memory_available_gb,memory_total_gb,battery_health_percent,battery_cycle_count,battery_charging_encoded,system_uptime_hours,days_since_last_update,disk_age_months,disk_temperature_celsius,read_errors,write_errors,pending_sectors,disk_health_score,cpu_score,memory_score,battery_score,system_score,overall_health_percent,remaining_months
desktop,0,19.7,41.8,56.5,52.9,7.5,16,-1.0,-1.0,-1.0,354.1,64.0,4.8,35.0,0,0.0,0,100.0,100.0,100.0,100.0,75.0,95.0,49.2
desktop,0,35.6,56.9,70.7,62.7,6.0,16,-1.0,-1.0,-1.0,66.7,28.0,47.6,28.0,0,0.0,0,90.0,82.3,96.8,100.0,100.0,91.0,22.0
laptop,1,0.2,20.2,55.2,45.8,4.3,8,98.1,4.0,1.0,2012.7,19.0,4.3,27.0,0,0.0,0,100.0,100.0,100.0,100.0,80.0,98.0,13.2
laptop,1,72.8,18.8,74.3,60.8,6.3,16,58.7,1500.0,1.0,17.7,81.0,41.1,25.0,0,0.0,0,90.0,80.0,99.0,41.1,74.5,75.1,0.0
laptop,1,69.1,76.7,82.3,64.1,5.8,16,57.2,1500.0,0.0,133.2,59.0,28.6,29.0,0,0.0,0,95.0,54.7,95.1,40.0,85.5,70.2,0.0
desktop,0,48.8,12.5,65.7,36.6,20.3,32,-1.0,-1.0,-1.0,2867.0,102.0,11.1,27.0,0,0.0,0,100.0,92.0,100.0,100.0,36.7,84.9,18.8
laptop,1,39.6,42.0,62.3,38.9,9.8,16,65.8,1230.0,1.0,85.9,73.0,3.4,25.0,0,0.0,0,100.0,96.8,100.0,50.1,78.5,84.6,29.4
desktop,0,61.7,81.1,80.1,61.3,3.1,8,-1.0,-1.0,-1.0,72.3,90.0,19.6,24.0,0,0.0,0,100.0,56.5,91.2,100.0,70.0,79.2,14.0
desktop,0,63.3,83.4,78.3,47.1,8.5,16,-1.0,-1.0,-1.0,33.9,80.0,8.6,32.0,0,0.0,0,100.0,57.8,100.0,100.0,75.0,82.3,17.7
laptop,1,32.5,74.0,66.0,49.2,8.1,16,70.9,925.0,1.0,32.5,46.0,4.3,25.0,0,0.0,0,100.0,82.0,100.0,60.0,92.0,84.7,16.6
laptop,1,61.0,88.3,76.3,42.8,4.6,8,59.2,1500.0,1.0,11.8,84.0,14.6,26.0,0,0.0,0,100.0,57.1,100.0,41.4,73.0,71.9,0.0
desktop,0,62.9,20.4,66.4,42.2,18.5,32,-1.0,-1.0,-1.0,14.2,69.0,36.1,24.0,0,0.0,0,90.0,91.0,100.0,100.0,80.5,90.4,24.8
laptop,1,4.2,25.2,58.9,45.8,4.3,8,93.9,144.0,1.0,29.5,29.0,58.1,27.0,0,0.0,0,90.0,100.0,100.0,100.0,100.0,97.5,12.5
desktop,0,77.4,83.0,78.2,42.2,9.2,16,-1.0,-1.0,-1.0,99.2,122.0,23.3,29.0,0,0.0,0,100.0,58.3,100.0,100.0,66.5,80.8,15.2
desktop,0,21.7,76.8,67.2,38.8,19.6,32,-1.0,-1.0,-1.0,269.7,61.0,38.6,25.0,0,0.0,0,90.0,79.2,100.0,100.0,76.5,86.1,30.1
laptop,1,82.3,67.7,83.6,48.9,4.1,8,57.3,1500.0,1.0,11.5,170.0,25.4,26.0,0,0.0,0,95.0,55.9,100.0,40.1,61.3,68.9,0.0
desktop,0,21.8,38.8,59.7,43.9,4.5,8,-1.0,-1.0,-1.0,4096.5,32.0,0.8,28.0,0,0.0,0,100.0,100.0,100.0,100.0,67.0,93.4,44.0
laptop,1,15.4,47.3,55.4,55.8,3.5,8,87.4,532.0,1.0,10.4,21.0,25.9,30.0,0,0.0,0,95.0,100.0,96.0,86.8,100.0,94.8,43.8
desktop,0,3.7,63.0,64.5,31.3,22.0,32,-1.0,-1.0,-1.0,4034.8,7.0,21.7,27.0,0,0.0,0,100.0,88.5,100.0,100.0,68.0,90.2,22.5
desktop,0,69.2,21.0,70.7,53.2,3.7,8,-1.0,-1.0,-1.0,2946.2,102.0,23.0,22.0,0,0.0,0,100.0,85.0,97.6,100.0,36.7,82.4,7.1
desktop,0,22.8,86.0,61.8,51.0,15.7,32,-1.0,-1.0,-1.0,380.3,40.0,18.5,33.0,0,0.0,0,100.0,80.1,100.0,100.0,87.0,91.4,48.1
laptop,1,57.8,53.2,76.7,62.2,12.1,32,54.3,1500.0,1.0,265.4,118.0,36.7,23.0,0,0.0,0,90.0,74.5,97.4,38.0,58.9,71.1,2.7
desktop,0,20.1,85.5,69.7,36.0,10.2,16,-1.0,-1.0,-1.0,21.2,21.0,20.5,28.0,0,0.0,0,100.0,69.5,100.0,100.0,100.0,90.8,51.5
desktop,0,30.0,13.8,61.0,41.2,18.8,32,-1.0,-1.0,-1.0,2490.0,64.0,24.0,32.0,0,0.0,0,100.0,98.6,100.0,100.0,51.0,89.8,48.0
desktop,0,68.2,24.6,70.5,49.1,4.1,8,-1.0,-1.0,-1.0,2.8,90.0,23.5,26.0,0,0.0,0,100.0,85.3,100.0,100.0,70.0,89.6,27.6
laptop,1,72.6,31.0,76.5,49.3,16.2,32,59.9,1500.0,0.0,111.5,130.0,6.1,40.0,0,0.0,0,100.0,76.2,100.0,41.9,65.6,76.1,0.0
laptop,1,41.2,90.3,68.1,41.0,9.4,16,59.4,1476.0,1.0,3860.1,102.0,9.5,24.0,0,0.0,0,100.0,67.4,100.0,41.6,36.7,70.9,12.5
desktop,0,51.1,68.1,71.1,45.2,4.4,8,-1.0,-1.0,-1.0,3.9,98.0,52.8,24.0,0,0.0,0,90.0,77.2,100.0,100.0,69.1,84.0,17.3
desktop,0,37.2,57.0,64.6,42.8,18.3,32,-1.0,-1.0,-1.0,472.5,73.0,16.0,24.0,0,0.0,0,100.0,90.8,100.0,100.0,70.5,91.3,28.8
laptop,1,18.1,90.0,61.4,58.9,13.2,32,81.0,708.0,0.0,3318.8,39.0,8.5,19.0,0,0.0,0,100.0,77.0,100.0,80.5,63.5,85.7,53.0
desktop,0,3.3,36.8,60.7,35.1,20.8,32,-1.0,-1.0,-1.0,151.7,8.0,34.1,25.0,0,0.0,0,95.0,99.0,100.0,100.0,100.0,98.2,36.0
laptop,1,16.7,76.1,65.2,37.6,5.0,8,79.0,662.0,0.0,2126.5,46.0,4.8,37.0,0,0.0,0,100.0,82.3,100.0,80.8,72.0,88.0,43.7
laptop,1,9.3,92.6,70.5,32.4,21.6,32,93.6,281.0,0.0,7.2,31.0,21.5,38.0,0,0.0,0,100.0,62.0,100.0,100.0,99.5,90.4,50.5
laptop,1,57.7,63.9,73.9,41.2,9.4,16,59.0,1500.0,1.0,498.8,115.0,19.3,31.0,0,0.0,0,100.0,75.0,100.0,41.3,59.3,75.0,2.1
laptop,1,13.0,51.0,55.0,34.9,20.8,32,87.1,433.0,0.0,17.6,22.0,6.7,27.0,0,0.0,0,100.0,99.6,100.0,92.0,100.0,97.9,46.4
desktop,0,35.8,25.8,65.5,49.3,8.1,16,-1.0,-1.0,-1.0,2834.8,31.0,34.6,29.0,0,0.0,0,95.0,92.3,100.0,100.0,67.5,89.7,29.5
laptop,1,63.2,51.3,73.8,43.6,18.1,32,57.0,1500.0,0.0,3631.7,140.0,16.6,32.0,0,0.0,0,100.0,80.2,100.0,39.9,32.5,73.3,3.6
laptop,1,41.5,12.5,63.7,54.9,3.6,8,61.7,1442.0,0.0,142.3,84.0,20.3,32.0,0,0.0,0,100.0,94.8,96.8,44.4,73.0,81.6,9.0
desktop,0,8.4,93.6,70.5,45.5,8.7,16,-1.0,-1.0,-1.0,21.6,31.0,48.2,38.0,0,0.0,0,90.0,61.1,100.0,100.0,99.5,85.2,21.4
desktop,0,32.2,92.3,73.3,45.3,4.4,8,-1.0,-1.0,-1.0,7.8,62.0,18.1,30.0,0,0.0,0,100.0,58.3,100.0,100.0,84.0,84.3,44.8
desktop,0,58.4,45.3,75.1,36.2,10.2,16,-1.0,-1.0,-1.0,5.1,55.0,32.5,26.0,0,0.0,0,95.0,78.8,100.0,100.0,87.5,89.6,7.1
desktop,0,25.0,13.4,57.7,39.6,4.8,8,-1.0,-1.0,-1.0,16.8,40.0,55.8,26.0,0,0.0,0,90.0,100.0,100.0,100.0,95.0,96.0,14.6
desktop,0,55.7,62.7,70.5,42.5,18.4,32,-1.0,-1.0,-1.0,42.7,67.0,23.3,23.0,0,0.0,0,100.0,80.2,100.0,100.0,81.5,90.4,4.6
laptop,1,72.7,76.0,80.2,49.9,8.0,16,59.6,1500.0,0.0,1952.6,100.0,24.9,26.0,0,0.0,0,95.0,58.9,100.0,41.7,48.9,68.8,0.0
laptop,1,54.8,83.7,75.5,39.1,19.5,32,58.0,1500.0,0.0,152.1,56.0,22.1,26.0,0,0.0,0,100.0,62.7,100.0,40.6,87.0,74.5,2.3
laptop,1,6.2,72.5,66.4,53.6,3.7,8,96.4,218.0,1.0,7.3,31.0,24.8,28.0,0,0.0,0,95.0,82.0,97.6,100.0,99.5,93.8,44.8
desktop,0,49.5,10.5,61.4,40.0,4.8,8,-1.0,-1.0,-1.0,126.5,125.0,34.9,27.0,0,0.0,0,95.0,98.0,100.0,100.0,66.2,91.1,26.0
desktop,0,49.4,34.4,69.9,39.3,19.4,32,-1.0,-1.0,-1.0,504.9,29.0,4.1,23.0,0,0.0,0,100.0,86.1,100.0,100.0,92.0,94.2,36.9
laptop,1,64.6,87.2,78.1,49.2,8.1,16,54.6,1500.0,1.0,142.0,115.0,15.2,27.0,0,0.0,0,100.0,54.7,100.0,38.2,67.3,70.0,2.5
desktop,0,78.6,73.7,78.0,56.2,14.0,32,-1.0,-1.0,-1.0,675.1,182.0,13.0,29.0,0,0.0,0,100.0,63.9,100.0,100.0,52.0,79.6,0.0
desktop,0,34.5,81.7,68.3,42.1,4.6,8,-1.0,-1.0,-1.0,83.3,25.0,2.2,28.0,0,0.0,0,100.0,74.8,100.0,100.0,100.0,92.4,43.2
desktop,0,24.8,63.9,61.6,51.2,7.8,16,-1.0,-1.0,-1.0,4179.0,55.0,29.3,39.0,0,0.0,0,95.0,92.2,100.0,100.0,55.5,87.3,40.6
laptop,1,83.6,22.0,74.7,46.4,8.6,16,54.9,1500.0,1.0,18.0,105.0,58.6,28.0,0,0.0,0,90.0,79.4,100.0,38.4,68.4,73.8,0.0
laptop,1,12.8,82.2,61.0,36.8,5.1,8,88.3,476.0,0.0,15.8,30.0,9.1,25.0,0,0.0,0,100.0,84.6,100.0,89.4,100.0,93.5,38.4
laptop,1,27.3,80.7,71.7,35.2,5.2,8,78.0,806.0,0.0,5.0,53.0,2.0,27.0,0,0.0,0,100.0,71.0,100.0,74.2,88.5,85.2,31.5
desktop,0,67.6,85.3,81.1,62.7,11.9,32,-1.0,-1.0,-1.0,9.9,70.0,11.4,24.0,0,0.0,0,100.0,50.8,96.8,100.0,80.0,80.6,11.0
laptop,1,1.6,29.9,53.5,31.3,22.0,32,96.9,45.0,1.0,23.9,24.0,16.7,30.0,0,0.0,0,100.0,100.0,100.0,100.0,100.0,100.0,48.0
desktop,0,16.5,74.5,63.2,38.3,19.8,32,-1.0,-1.0,-1.0,440.5,20.0,6.1,31.0,0,0.0,0,100.0,85.7,100.0,100.0,92.0,94.1,44.0
desktop,0,58.6,24.9,65.1,52.5,7.6,16,-1.0,-1.0,-1.0,10.6,58.0,23.5,28.0,0,0.0,0,100.0,92.9,100.0,100.0,86.0,95.1,19.1
desktop,0,27.8,93.7,64.6,39.7,9.7,16,-1.0,-1.0,-1.0,15.2,65.0,40.8,31.0,0,0.0,0,90.0,69.2,100.0,100.0,82.5,84.3,28.1
desktop,0,49.6,87.1,73.6,44.1,17.9,32,-1.0,-1.0,-1.0,65.5,67.0,18.8,35.0,0,0.0,0,100.0,62.6,100.0,100.0,81.5,85.1,16.8
laptop,1,1.9,66.0,58.4,47.2,8.5,16,99.4,66.0,1.0,3137.3,26.0,37.1,28.0,0,0.0,0,90.0,93.6,100.0,100.0,68.0,92.7,26.3
laptop,1,40.4,27.5,59.8,41.6,9.3,16,62.6,1229.0,0.0,13.1,49.0,15.2,26.0,0,0.0,0,100.0,100.0,100.0,45.6,90.5,85.4,12.5
laptop,1,41.3,26.1,58.4,47.9,8.3,16,55.5,1500.0,0.0,1246.9,91.0,3.1,35.0,0,0.0,0,100.0,100.0,100.0,38.8,49.9,79.7,18.0
laptop,1,79.9,14.6,73.5,45.9,4.3,8,54.8,1500.0,0.0,670.5,155.0,33.0,20.0,0,0.0,0,95.0,81.1,100.0,38.4,54.9,74.1,0.0
laptop,1,7.9,48.5,56.6,40.8,4.7,8,93.4,242.0,1.0,16.8,7.0,20.9,39.0,0,0.0,0,100.0,100.0,100.0,100.0,100.0,100.0,51.1
laptop,1,2.1,35.8,60.2,34.2,21.1,32,100.0,80.0,0.0,89.4,29.0,17.6,24.0,0,0.0,0,100.0,99.7,100.0,100.0,100.0,99.9,54.4
desktop,0,82.5,42.7,73.5,40.0,9.6,16,-1.0,-1.0,-1.0,379.5,155.0,2.4,35.0,0,0.0,0,100.0,81.1,100.0,100.0,54.9,85.3,8.9
laptop,1,35.7,77.0,69.4,31.1,5.5,8,64.1,1342.0,0.0,3828.9,56.0,20.5,40.0,0,0.0,0,100.0,76.0,100.0,47.7,55.0,76.4,13.4
laptop,1,26.1,26.1,61.8,54.0,7.4,16,79.0,730.0,1.0,2416.7,39.0,33.6,26.0,0,0.0,0,95.0,97.5,100.0,78.3,63.5,89.0,36.5
laptop,1,17.6,41.2,59.7,61.8,6.1,16,83.5,638.0,0.0,744.0,25.0,23.6,39.0,0,0.0,0,100.0,100.0,97.8,83.0,80.0,93.4,47.5
laptop,1,4.5,78.8,68.4,52.2,3.8,8,94.4,160.0,0.0,2133.0,27.0,18.6,24.0,0,0.0,0,100.0,76.7,98.4,100.0,80.0,91.9,30.2
laptop,1,52.7,71.7,74.3,37.4,5.0,8,56.8,1500.0,1.0,23.3,93.0,26.3,23.0,0,0.0,0,95.0,71.3,100.0,39.8,69.7,73.5,7.4
laptop,1,57.2,78.2,79.0,48.1,8.3,16,57.4,1497.0,1.0,16.3,90.0,62.3,26.0,0,0.0,0,80.0,60.3,100.0,40.2,70.0,67.1,0.0
laptop,1,69.4,71.9,80.6,65.6,5.5,16,55.7,1500.0,0.0,15.6,56.0,24.5,20.0,0,0.0,0,95.0,59.8,93.3,39.0,87.0,71.1,0.0
laptop,1,14.7,21.9,50.5,43.0,9.1,16,85.3,468.0,1.0,4099.6,29.0,20.5,31.0,0,0.0,0,100.0,100.0,100.0,89.9,68.0,94.3,42.4
desktop,0,6.1,80.8,68.3,61.9,6.1,16,-1.0,-1.0,-1.0,500.2,28.0,12.6,23.0,0,0.0,0,100.0,75.7,97.7,100.0,92.0,90.6,38.9
desktop,0,40.1,31.9,60.4,45.6,8.7,16,-1.0,-1.0,-1.0,583.2,62.0,54.6,30.0,0,0.0,0,90.0,99.4,100.0,100.0,76.0,92.0,15.7
desktop,0,47.6,39.9,66.0,67.8,5.1,16,-1.0,-1.0,-1.0,3959.1,84.0,31.0,30.0,0,0.0,0,95.0,91.6,90.6,100.0,41.0,82.3,30.8
desktop,0,6.2,35.0,60.4,60.9,3.1,8,-1.0,-1.0,-1.0,74.2,24.0,30.2,21.0,0,0.0,0,95.0,99.4,91.7,100.0,100.0,96.7,39.7
desktop,0,15.2,41.1,57.8,40.5,19.0,32,-1.0,-1.0,-1.0,29.4,26.0,1.5,27.0,0,0.0,0,100.0,100.0,100.0,100.0,100.0,100.0,60.0
laptop,1,21.5,81.9,66.2,43.9,9.0,16,76.2,806.0,1.0,30.6,59.0,5.3,24.0,0,0.0,0,100.0,77.6,100.0,71.7,85.5,85.9,43.7
desktop,0,0.9,49.2,63.3,29.5,5.6,8,-1.0,-1.0,-1.0,110.4,19.0,5.8,24.0,0,0.0,0,100.0,95.4,100.0,100.0,100.0,98.6,25.4
laptop,1,29.9,20.3,55.5,49.8,4.0,8,64.5,1193.0,1.0,23.4,27.0,8.6,33.0,0,0.0,0,100.0,100.0,100.0,48.3,100.0,87.1,38.8
laptop,1,12.1,15.1,49.3,36.2,20.4,32,86.4,417.0,0.0,824.2,32.0,5.4,23.0,0,0.0,0,100.0,100.0,100.0,93.0,79.0,96.2,58.6
laptop,1,38.7,36.6,59.7,60.2,3.2,8,64.4,1348.0,0.0,136.7,78.0,30.9,25.0,0,0.0,0,95.0,100.0,93.4,48.2,76.0,82.4,10.5
desktop,0,18.6,28.6,52.6,28.6,11.4,16,-1.0,-1.0,-1.0,158.0,44.0,13.4,38.0,0,0.0,0,100.0,100.0,100.0,100.0,93.0,98.6,42.3
laptop,1,73.6,17.6,72.0,38.7,9.8,16,55.5,1500.0,0.0,433.4,90.0,19.9,31.0,0,0.0,0,100.0,83.2,100.0,38.8,62.0,76.7,0.0
desktop,0,7.5,65.3,66.2,37.7,10.0,16,-1.0,-1.0,-1.0,267.2,25.0,16.2,34.0,0,0.0,0,100.0,85.2,100.0,100.0,92.0,94.0,55.8
laptop,1,23.8,47.8,64.5,55.9,3.5,8,72.3,875.0,0.0,15.1,63.0,24.6,21.0,0,0.0,0,95.0,93.7,96.0,63.7,83.5,85.8,27.2
desktop,0,77.4,51.0,74.4,41.1,18.8,32,-1.0,-1.0,-1.0,20.0,129.0,15.3,36.0,0,0.0,0,100.0,79.4,100.0,100.0,65.7,87.0,0.0
desktop,0,24.0,38.4,60.9,52.0,7.7,16,-1.0,-1.0,-1.0,89.2,22.0,6.7,24.0,0,0.0,0,100.0,98.7,100.0,100.0,100.0,99.6,60.0
desktop,0,6.7,23.4,55.9,44.3,17.8,32,-1.0,-1.0,-1.0,573.0,14.0,17.5,25.0,0,0.0,0,100.0,100.0,100.0,100.0,92.0,98.4,54.5
desktop,0,59.9,75.5,77.5,40.3,4.8,8,-1.0,-1.0,-1.0,2237.4,141.0,4.0,34.0,0,0.0,0,100.0,64.1,100.0,100.0,32.4,75.7,29.7
laptop,1,30.4,15.8,53.8,59.0,3.3,8,69.5,976.0,0.0,14.5,60.0,19.6,33.0,0,0.0,0,100.0,100.0,94.4,56.2,85.0,86.7,26.8
laptop,1,66.4,19.2,71.1,55.0,3.6,8,59.0,1500.0,0.0,15.3,63.0,19.8,27.0,0,0.0,0,100.0,84.5,96.8,41.3,83.5,79.3,0.0
laptop,1,3.7,63.8,60.7,54.1,7.3,16,99.1,111.0,0.0,19.5,20.0,55.8,27.0,689,0.0,0,60.0,93.5,100.0,100.0,100.0,88.4,9.7
desktop,0,41.8,66.9,72.4,39.5,9.7,16,-1.0,-1.0,-1.0,11.5,72.0,1.0,26.0,0,0.0,0,100.0,75.9,100.0,100.0,79.0,88.6,50.7
laptop,1,24.6,62.0,66.9,51.0,7.8,16,80.2,779.0,0.0,358.3,45.0,11.4,17.0,0,0.0,0,100.0,85.5,100.0,78.0,84.5,89.3,24.2
desktop,0,79.5,29.5,73.4,60.4,3.2,8,-1.0,-1.0,-1.0,455.0,157.0,56.7,24.0,0,0.0,0,90.0,81.2,93.1,100.0,54.7,80.9,13.8
laptop,1,58.2,41.0,69.5,41.4,18.8,32,55.1,1500.0,1.0,9.3,36.0,48.0,29.0,0,0.0,0,90.0,86.7,100.0,38.6,97.0,78.5,0.0
desktop,0,20.5,94.4,66.4,38.1,5.0,8,-1.0,-1.0,-1.0,36.1,24.0,24.2,24.0,0,0.0,0,95.0,66.1,100.0,100.0,100.0,88.3,42.9
desktop,0,17.1,32.2,59.5,47.3,8.4,16,-1.0,-1.0,-1.0,144.4,54.0,16.8,26.0,0,0.0,0,100.0,100.0,100.0,100.0,88.0,97.6,48.1
laptop,1,27.1,30.3,59.8,35.1,5.2,8,69.4,1051.0,1.0,3067.7,56.0,14.8,29.0,0,0.0,0,100.0,100.0,100.0,55.2,55.0,84.3,24.0
laptop,1,82.6,11.0,72.7,35.3,5.2,8,54.7,1500.0,1.0,16.4,73.0,56.7,24.0,0,0.0,0,90.0,82.2,100.0,38.3,78.5,75.5,0.0
laptop,1,39.4,70.6,73.4,39.5,19.4,32,66.5,1088.0,0.0,130.7,47.0,24.0,34.0,0,0.0,0,100.0,73.0,100.0,51.1,91.5,80.2,13.0
desktop,0,13.3,60.6,65.4,35.3,5.2,8,-1.0,-1.0,-1.0,115.4,45.0,4.8,25.0,0,0.0,0,100.0,88.2,100.0,100.0,92.5,95.0,60.0
desktop,0,62.7,93.2,76.9,45.5,4.4,8,-1.0,-1.0,-1.0,6.6,82.0,22.2,40.0,0,0.0,0,100.0,51.6,100.0,100.0,74.0,80.3,18.9
desktop,0,16.6,19.7,55.0,53.1,15.0,32,-1.0,-1.0,-1.0,2517.0,22.0,36.5,27.0,0,0.0,0,90.0,100.0,100.0,100.0,68.0,90.6,31.9
desktop,0,37.2,32.0,66.8,42.1,4.6,8,-1.0,-1.0,-1.0,965.6,79.0,2.1,26.0,0,0.0,0,100.0,90.5,100.0,100.0,55.5,88.2,36.2
laptop,1,60.1,68.5,74.7,41.4,18.7,32,55.6,1500.0,0.0,1258.9,68.0,21.7,36.0,0,0.0,0,100.0,72.0,100.0,38.9,61.0,73.8,4.3
desktop,0,51.7,54.4,69.1,46.4,17.1,32,-1.0,-1.0,-1.0,563.8,71.0,11.7,21.0,0,0.0,0,100.0,85.5,100.0,100.0,71.5,90.0,29.1
laptop,1,7.0,79.2,68.5,51.6,3.9,8,95.0,193.0,1.0,450.8,30.0,5.9,28.0,0,0.0,0,100.0,76.4,99.2,100.0,92.0,93.2,43.4
desktop,0,43.3,10.2,58.7,57.1,13.7,32,-1.0,-1.0,-1.0,3117.5,63.0,2.9,25.0,0,0.0,0,100.0,100.0,100.0,100.0,51.5,90.3,34.4
desktop,0,51.1,63.1,72.9,43.7,18.0,32,-1.0,-1.0,-1.0,37.2,100.0,11.5,23.0,0,0.0,0,100.0,76.7,100.0,100.0,68.9,86.8,23.8
desktop,0,12.5,60.8,61.6,55.3,3.6,8,-1.0,-1.0,-1.0,64.1,23.0,1.2,33.0,0,0.0,0,100.0,93.4,96.8,100.0,100.0,97.4,60.0
desktop,0,15.7,38.9,59.3,53.9,7.4,16,-1.0,-1.0,-1.0,207.5,45.0,12.3,26.0,0,0.0,0,100.0,100.0,100.0,100.0,84.5,96.9,59.7
desktop,0,6.9,10.9,55.8,49.3,8.1,16,-1.0,-1.0,-1.0,3216.8,36.0,5.1,19.0,0,0.0,0,100.0,100.0,100.0,100.0,65.0,93.0,57.4
desktop,0,39.6,82.3,71.8,42.2,18.5,32,-1.0,-1.0,-1.0,3612.2,48.0,24.4,20.0,0,0.0,0,15.0,69.4,100.0,100.0,59.0,30.0,0.0
desktop,0,37.8,94.0,71.4,57.9,6.7,16,-1.0,-1.0,-1.0,2206.5,67.0,0.3,33.0,0,0.0,0,100.0,59.4,100.0,100.0,49.5,77.7,40.7
desktop,0,82.2,56.6,82.5,50.7,3.9,8,-1.0,-1.0,-1.0,288.5,96.0,17.7,32.0,0,0.0,0,100.0,62.4,99.2,100.0,61.3,80.8,0.0
laptop,1,44.0,67.0,69.6,47.4,8.4,16,60.9,1394.0,1.0,4259.2,65.0,2.4,24.0,0,0.0,0,100.0,79.8,100.0,43.3,50.5,75.8,25.7
laptop,1,18.6,29.3,57.3,30.6,11.1,16,76.9,721.0,0.0,537.8,29.0,8.8,29.0,0,0.0,0,100.0,100.0,100.0,75.7,92.0,93.1,46.5
laptop,1,0.6,54.1,60.0,49.4,8.1,16,99.3,24.0,1.0,531.2,22.0,23.7,30.0,0,0.0,0,100.0,98.4,100.0,100.0,92.0,98.8,17.1
desktop,0,53.1,87.2,72.5,32.5,21.6,32,-1.0,-1.0,-1.0,1112.1,40.0,63.2,27.0,1,0.0,0,75.0,64.0,100.0,100.0,75.0,76.7,6.6
laptop,1,45.6,20.3,63.6,49.5,4.0,8,59.0,1452.0,0.0,3080.6,85.0,11.3,23.0,0,0.0,0,100.0,95.0,100.0,41.3,40.5,78.1,18.0
desktop,0,29.8,91.5,70.5,37.6,10.0,16,-1.0,-1.0,-1.0,2274.2,60.0,1.2,26.0,0,0.0,0,100.0,62.9,100.0,100.0,53.0,79.5,44.2
desktop,0,49.2,63.9,75.8,46.9,8.5,16,-1.0,-1.0,-1.0,3717.4,88.0,36.5,22.0,0,0.0,0,90.0,71.9,100.0,100.0,39.0,76.4,24.6
laptop,1,55.8,11.8,70.1,38.4,9.9,16,56.1,1500.0,0.0,1672.6,130.0,11.7,20.0,0,0.0,0,100.0,85.9,100.0,39.3,45.6,75.9,12.1
desktop,0,81.8,36.7,73.9,52.5,3.8,8,-1.0,-1.0,-1.0,2481.7,74.0,28.3,27.0,0,0.0,0,95.0,80.5,98.4,100.0,46.0,81.5,0.0
desktop,0,70.2,25.9,74.9,64.4,11.4,32,-1.0,-1.0,-1.0,640.4,127.0,28.2,31.0,0,0.0,0,95.0,79.1,94.7,100.0,58.0,82.8,2.6
desktop,0,69.2,17.2,72.4,58.5,6.6,16,-1.0,-1.0,-1.0,235.4,69.0,17.8,35.0,0,0.0,0,100.0,82.6,100.0,100.0,72.5,89.3,15.7
laptop,1,21.2,87.7,66.0,37.4,20.0,32,82.9,622.0,1.0,12.0,27.0,9.2,25.0,0,0.0,0,100.0,72.7,100.0,83.6,100.0,89.1,39.1
desktop,0,51.0,77.6,68.8,49.3,8.1,16,-1.0,-1.0,-1.0,3.7,78.0,13.9,21.0,0,0.0,0,100.0,76.6,100.0,100.0,76.0,88.2,10.2
laptop,1,82.3,82.7,85.0,54.7,7.2,16,59.8,1500.0,0.0,6.3,147.0,68.6,35.0,0,0.0,0,80.0,45.9,100.0,41.9,63.8,63.3,0.0
laptop,1,11.1,72.5,60.2,60.5,3.2,8,90.9,331.0,1.0,570.1,32.0,10.9,23.0,0,0.0,0,100.0,90.7,93.0,98.1,91.0,95.2,54.7
laptop,1,75.2,78.8,85.4,33.7,21.2,32,54.6,1500.0,1.0,2972.8,102.0,26.1,33.0,0,0.0,0,95.0,48.1,100.0,38.2,36.7,64.0,0.0
laptop,1,70.5,68.7,79.9,35.2,5.2,8,56.7,1500.0,1.0,7.7,124.0,11.3,26.0,0,0.0,0,100.0,62.4,100.0,39.7,66.3,72.2,0.0
laptop,1,22.6,55.3,61.7,59.3,6.5,16,81.9,656.0,1.0,1092.5,19.0,4.4,22.0,0,0.0,0,100.0,95.5,100.0,82.4,80.0,92.5,26.6
desktop,0,53.8,34.9,69.4,47.5,4.2,8,-1.0,-1.0,-1.0,14.1,64.0,4.5,37.0,0,0.0,0,100.0,86.8,100.0,100.0,83.0,92.6,24.5
desktop,0,75.3,48.4,73.0,65.9,5.5,16,-1.0,-1.0,-1.0,27.8,145.0,13.4,28.0,0,0.0,0,100.0,81.8,92.9,100.0,64.0,85.9,0.0
laptop,1,15.5,74.2,64.5,40.7,9.5,16,91.2,404.0,0.0,1246.3,53.0,23.9,33.0,0,0.0,0,100.0,84.0,100.0,93.8,68.5,91.3,48.1
laptop,1,74.9,54.4,81.1,48.5,16.5,32,57.4,1500.0,0.0,113.8,53.0,30.6,23.0,0,0.0,0,95.0,65.9,100.0,40.2,88.5,74.1,0.0
desktop,0,38.4,41.4,65.9,52.0,7.7,16,-1.0,-1.0,-1.0,905.7,32.0,54.4,30.0,0,0.0,0,90.0,91.7,100.0,100.0,79.0,90.3,15.8
desktop,0,79.0,82.7,86.4,70.5,9.4,32,-1.0,-1.0,-1.0,1723.5,117.0,54.9,29.0,0,0.0,0,90.0,43.3,87.4,100.0,47.1,66.9,14.6
desktop,0,7.0,75.3,68.1,37.9,5.0,8,-1.0,-1.0,-1.0,691.0,20.0,11.4,41.0,0,0.0,0,95.0,78.5,100.0,100.0,92.0,90.4,57.1
